[15:29:49.450] Namespace(base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[15:30:14.280] 8 itertations per epoch
[18:13:05.796] Namespace(base_lr=0.01, batch_size=2, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=0, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[18:17:20.081] Namespace(base_lr=0.01, batch_size=2, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=0, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[19:08:45.006] Namespace(base_lr=0.01, batch_size=2, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=0, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[12:23:28.247] Namespace(base_lr=0.01, batch_size=2, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=0, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[12:37:25.562] Namespace(base_lr=0.01, batch_size=2, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=0, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[14:09:08.337] Namespace(base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[14:09:13.411] 8 itertations per epoch
[14:09:19.760] iteration 1 : loss : 0.570754 cons_dist: 0.272812, loss_weight: 0.000674
[15:43:47.299] iteration 1963 : loss : 0.064726 cons_dist: 0.001898, loss_weight: 0.010248
[15:43:49.743] iteration 1964 : loss : 0.046507 cons_dist: 0.027555, loss_weight: 0.010248
[15:43:53.011] iteration 1965 : loss : 0.102492 cons_dist: 0.005702, loss_weight: 0.010248
[15:43:55.466] iteration 1966 : loss : 0.051487 cons_dist: 0.005475, loss_weight: 0.010248
[15:43:58.728] iteration 1967 : loss : 0.123495 cons_dist: 0.009396, loss_weight: 0.010248
[15:44:01.174] iteration 1968 : loss : 0.040263 cons_dist: 0.002047, loss_weight: 0.010248
[15:44:04.427] iteration 1969 : loss : 0.060625 cons_dist: 0.000831, loss_weight: 0.010248
[15:44:07.482] iteration 1970 : loss : 0.048954 cons_dist: 0.001031, loss_weight: 0.010248
[15:44:10.209] iteration 1971 : loss : 0.046985 cons_dist: 0.008557, loss_weight: 0.010248
[15:44:13.555] iteration 1972 : loss : 0.054344 cons_dist: 0.001335, loss_weight: 0.010248
[15:44:16.015] iteration 1973 : loss : 0.043395 cons_dist: 0.001148, loss_weight: 0.010248
[15:44:19.273] iteration 1974 : loss : 0.062377 cons_dist: 0.001577, loss_weight: 0.010248
[15:44:21.719] iteration 1975 : loss : 0.039944 cons_dist: 0.001608, loss_weight: 0.010248
[15:44:24.958] iteration 1976 : loss : 0.058245 cons_dist: 0.003948, loss_weight: 0.010248
[15:44:28.430] iteration 1977 : loss : 0.042335 cons_dist: 0.001589, loss_weight: 0.010248
[15:44:30.871] iteration 1978 : loss : 0.057519 cons_dist: 0.001854, loss_weight: 0.010248
[15:44:34.157] iteration 1979 : loss : 0.067241 cons_dist: 0.001367, loss_weight: 0.010248
[15:44:36.570] iteration 1980 : loss : 0.055170 cons_dist: 0.001635, loss_weight: 0.010248
[15:44:39.902] iteration 1981 : loss : 0.038279 cons_dist: 0.012909, loss_weight: 0.010248
[15:44:42.366] iteration 1982 : loss : 0.047855 cons_dist: 0.007455, loss_weight: 0.010248
[15:44:45.645] iteration 1983 : loss : 0.050044 cons_dist: 0.024448, loss_weight: 0.010248
[15:44:48.095] iteration 1984 : loss : 0.048041 cons_dist: 0.005645, loss_weight: 0.010248
[15:44:51.341] iteration 1985 : loss : 0.045401 cons_dist: 0.000918, loss_weight: 0.010248
[15:44:54.210] iteration 1986 : loss : 0.067244 cons_dist: 0.001881, loss_weight: 0.010248
[15:44:57.080] iteration 1987 : loss : 0.049735 cons_dist: 0.001943, loss_weight: 0.010248
[15:45:00.198] iteration 1988 : loss : 0.048376 cons_dist: 0.003682, loss_weight: 0.010248
[15:45:02.864] iteration 1989 : loss : 0.034156 cons_dist: 0.002933, loss_weight: 0.010248
[15:45:06.196] iteration 1990 : loss : 0.040858 cons_dist: 0.002261, loss_weight: 0.010248
[15:45:08.656] iteration 1991 : loss : 0.038408 cons_dist: 0.001349, loss_weight: 0.010248
[15:45:11.921] iteration 1992 : loss : 0.052018 cons_dist: 0.004641, loss_weight: 0.010248
[15:45:15.454] iteration 1993 : loss : 0.114484 cons_dist: 0.003106, loss_weight: 0.010248
[15:45:18.503] iteration 1994 : loss : 0.089669 cons_dist: 0.003758, loss_weight: 0.010248
[15:45:21.271] iteration 1995 : loss : 0.047970 cons_dist: 0.016792, loss_weight: 0.010248
[15:45:24.528] iteration 1996 : loss : 0.041671 cons_dist: 0.002089, loss_weight: 0.010248
[15:45:26.941] iteration 1997 : loss : 0.040136 cons_dist: 0.008000, loss_weight: 0.010248
[15:45:30.282] iteration 1998 : loss : 0.047839 cons_dist: 0.000930, loss_weight: 0.010248
[15:45:33.041] iteration 1999 : loss : 0.041686 cons_dist: 0.006586, loss_weight: 0.010248
[15:45:35.952] iteration 2000 : loss : 0.041317 cons_dist: 0.015922, loss_weight: 0.010248
[15:45:36.843] save model to ../model/UAMT_unlabel/iter_2000.pth
[15:45:40.637] iteration 2001 : loss : 0.051366 cons_dist: 0.006250, loss_weight: 0.010248
[15:45:43.043] iteration 2002 : loss : 0.042476 cons_dist: 0.021580, loss_weight: 0.010248
[15:45:45.507] iteration 2003 : loss : 0.049755 cons_dist: 0.002652, loss_weight: 0.010248
[15:45:48.709] iteration 2004 : loss : 0.041975 cons_dist: 0.000663, loss_weight: 0.010248
[15:45:51.939] iteration 2005 : loss : 0.042443 cons_dist: 0.001307, loss_weight: 0.010248
[15:45:54.478] iteration 2006 : loss : 0.033103 cons_dist: 0.001133, loss_weight: 0.010248
[15:45:57.166] iteration 2007 : loss : 0.043598 cons_dist: 0.015990, loss_weight: 0.010248
[15:46:00.141] iteration 2008 : loss : 0.049922 cons_dist: 0.000911, loss_weight: 0.010248
[15:46:03.584] iteration 2009 : loss : 0.048153 cons_dist: 0.032835, loss_weight: 0.010248
[15:46:06.898] iteration 2010 : loss : 0.047514 cons_dist: 0.000871, loss_weight: 0.010248
[15:46:09.357] iteration 2011 : loss : 0.040067 cons_dist: 0.005360, loss_weight: 0.010248
[15:46:12.608] iteration 2012 : loss : 0.058027 cons_dist: 0.004376, loss_weight: 0.010248
[15:46:15.844] iteration 2013 : loss : 0.041040 cons_dist: 0.016252, loss_weight: 0.010248
[15:46:18.349] iteration 2014 : loss : 0.051271 cons_dist: 0.040735, loss_weight: 0.010248
[15:46:20.980] iteration 2015 : loss : 0.041516 cons_dist: 0.002303, loss_weight: 0.010248
[15:46:24.041] iteration 2016 : loss : 0.049975 cons_dist: 0.002905, loss_weight: 0.010248
[15:46:27.526] iteration 2017 : loss : 0.036427 cons_dist: 0.000296, loss_weight: 0.010248
[15:46:30.652] iteration 2018 : loss : 0.047094 cons_dist: 0.001629, loss_weight: 0.010248
[15:46:33.272] iteration 2019 : loss : 0.069776 cons_dist: 0.026107, loss_weight: 0.010248
[15:46:36.163] iteration 2020 : loss : 0.045173 cons_dist: 0.003949, loss_weight: 0.010248
[15:46:38.962] iteration 2021 : loss : 0.054010 cons_dist: 0.002199, loss_weight: 0.010248
[15:46:42.029] iteration 2022 : loss : 0.037786 cons_dist: 0.024936, loss_weight: 0.010248
[15:46:44.623] iteration 2023 : loss : 0.035788 cons_dist: 0.005151, loss_weight: 0.010248
[15:46:47.012] iteration 2024 : loss : 0.049759 cons_dist: 0.000868, loss_weight: 0.010248
[15:46:50.416] iteration 2025 : loss : 0.053454 cons_dist: 0.005215, loss_weight: 0.010248
[15:46:52.857] iteration 2026 : loss : 0.038550 cons_dist: 0.036712, loss_weight: 0.010248
[15:46:56.149] iteration 2027 : loss : 0.066390 cons_dist: 0.006652, loss_weight: 0.010248
[15:46:58.610] iteration 2028 : loss : 0.045786 cons_dist: 0.003732, loss_weight: 0.010248
[15:47:01.870] iteration 2029 : loss : 0.055457 cons_dist: 0.001963, loss_weight: 0.010248
[15:47:04.310] iteration 2030 : loss : 0.056137 cons_dist: 0.000851, loss_weight: 0.010248
[15:47:07.585] iteration 2031 : loss : 0.040631 cons_dist: 0.001390, loss_weight: 0.010248
[15:47:10.044] iteration 2032 : loss : 0.057980 cons_dist: 0.098666, loss_weight: 0.010248
[15:47:13.349] iteration 2033 : loss : 0.065458 cons_dist: 0.003261, loss_weight: 0.010248
[15:47:15.968] iteration 2034 : loss : 0.090690 cons_dist: 0.016480, loss_weight: 0.010248
[15:47:19.045] iteration 2035 : loss : 0.042424 cons_dist: 0.004108, loss_weight: 0.010248
[15:47:22.414] iteration 2036 : loss : 0.040228 cons_dist: 0.029231, loss_weight: 0.010248
[15:47:24.883] iteration 2037 : loss : 0.053490 cons_dist: 0.002333, loss_weight: 0.010248
[15:47:28.149] iteration 2038 : loss : 0.059055 cons_dist: 0.003121, loss_weight: 0.010248
[15:47:30.656] iteration 2039 : loss : 0.052208 cons_dist: 0.001113, loss_weight: 0.010248
[15:47:33.841] iteration 2040 : loss : 0.048932 cons_dist: 0.039873, loss_weight: 0.010248
[15:47:37.268] iteration 2041 : loss : 0.065350 cons_dist: 0.008399, loss_weight: 0.010248
[15:47:40.276] iteration 2042 : loss : 0.131207 cons_dist: 0.001620, loss_weight: 0.010248
[15:47:43.004] iteration 2043 : loss : 0.052667 cons_dist: 0.004203, loss_weight: 0.010248
[15:47:46.073] iteration 2044 : loss : 0.055943 cons_dist: 0.001777, loss_weight: 0.010248
[15:47:48.746] iteration 2045 : loss : 0.037768 cons_dist: 0.005173, loss_weight: 0.010248
[15:47:51.668] iteration 2046 : loss : 0.044530 cons_dist: 0.002583, loss_weight: 0.010248
[15:47:54.423] iteration 2047 : loss : 0.036096 cons_dist: 0.003470, loss_weight: 0.010248
[15:47:57.505] iteration 2048 : loss : 0.056180 cons_dist: 0.002672, loss_weight: 0.010248
[15:48:01.345] iteration 2049 : loss : 0.052958 cons_dist: 0.001231, loss_weight: 0.010248
[15:48:03.805] iteration 2050 : loss : 0.042567 cons_dist: 0.001149, loss_weight: 0.010248
[15:48:07.081] iteration 2051 : loss : 0.056905 cons_dist: 0.053784, loss_weight: 0.010248
[15:48:09.515] iteration 2052 : loss : 0.054275 cons_dist: 0.017982, loss_weight: 0.010248
[15:48:12.779] iteration 2053 : loss : 0.055011 cons_dist: 0.002633, loss_weight: 0.010248
[15:48:15.193] iteration 2054 : loss : 0.054890 cons_dist: 0.002459, loss_weight: 0.010248
[15:48:17.606] iteration 2055 : loss : 0.039446 cons_dist: 0.003388, loss_weight: 0.010248
[15:48:20.838] iteration 2056 : loss : 0.041164 cons_dist: 0.031328, loss_weight: 0.010248
[15:48:24.389] iteration 2057 : loss : 0.056164 cons_dist: 0.000658, loss_weight: 0.010248
[15:48:27.478] iteration 2058 : loss : 0.068092 cons_dist: 0.003704, loss_weight: 0.010248
[15:48:30.168] iteration 2059 : loss : 0.034280 cons_dist: 0.002503, loss_weight: 0.010248
[15:48:32.853] iteration 2060 : loss : 0.051809 cons_dist: 0.000759, loss_weight: 0.010248
[15:48:35.835] iteration 2061 : loss : 0.040921 cons_dist: 0.019653, loss_weight: 0.010248
[15:48:38.932] iteration 2062 : loss : 0.040763 cons_dist: 0.017816, loss_weight: 0.010248
[15:48:41.653] iteration 2063 : loss : 0.051316 cons_dist: 0.000552, loss_weight: 0.010248
[15:48:44.910] iteration 2064 : loss : 0.045506 cons_dist: 0.008672, loss_weight: 0.010248
[15:48:48.415] iteration 2065 : loss : 0.308699 cons_dist: 0.005408, loss_weight: 0.010248
[15:48:50.852] iteration 2066 : loss : 0.109348 cons_dist: 0.008736, loss_weight: 0.010248
[15:48:54.121] iteration 2067 : loss : 0.039989 cons_dist: 0.002134, loss_weight: 0.010248
[15:48:56.580] iteration 2068 : loss : 0.045210 cons_dist: 0.000852, loss_weight: 0.010248
[15:48:59.857] iteration 2069 : loss : 0.052903 cons_dist: 0.002625, loss_weight: 0.010248
[15:49:02.310] iteration 2070 : loss : 0.077746 cons_dist: 0.004214, loss_weight: 0.010248
[15:49:05.562] iteration 2071 : loss : 0.052314 cons_dist: 0.002391, loss_weight: 0.010248
[15:49:08.186] iteration 2072 : loss : 0.040349 cons_dist: 0.003596, loss_weight: 0.010248
[15:49:11.400] iteration 2073 : loss : 0.058040 cons_dist: 0.002483, loss_weight: 0.010248
[15:49:14.645] iteration 2074 : loss : 0.053522 cons_dist: 0.001852, loss_weight: 0.010248
[15:49:17.060] iteration 2075 : loss : 0.053989 cons_dist: 0.002159, loss_weight: 0.010248
[15:49:19.485] iteration 2076 : loss : 0.048820 cons_dist: 0.003851, loss_weight: 0.010248
[15:49:22.719] iteration 2077 : loss : 0.041533 cons_dist: 0.002701, loss_weight: 0.010248
[15:49:25.413] iteration 2078 : loss : 0.039198 cons_dist: 0.002886, loss_weight: 0.010248
[15:49:28.403] iteration 2079 : loss : 0.040572 cons_dist: 0.001494, loss_weight: 0.010248
[15:49:31.601] iteration 2080 : loss : 0.038108 cons_dist: 0.022512, loss_weight: 0.010248
[15:49:35.517] iteration 2081 : loss : 0.042261 cons_dist: 0.008426, loss_weight: 0.010248
[15:49:38.793] iteration 2082 : loss : 0.046280 cons_dist: 0.003024, loss_weight: 0.010248
[15:49:41.877] iteration 2083 : loss : 0.047522 cons_dist: 0.002353, loss_weight: 0.010248
[15:49:44.539] iteration 2084 : loss : 0.037636 cons_dist: 0.001060, loss_weight: 0.010248
[15:49:47.728] iteration 2085 : loss : 0.038586 cons_dist: 0.001740, loss_weight: 0.010248
[15:49:50.294] iteration 2086 : loss : 0.045222 cons_dist: 0.000660, loss_weight: 0.010248
[15:49:53.577] iteration 2087 : loss : 0.037359 cons_dist: 0.002164, loss_weight: 0.010248
[15:49:55.964] iteration 2088 : loss : 0.034851 cons_dist: 0.001207, loss_weight: 0.010248
[15:49:59.454] iteration 2089 : loss : 0.044601 cons_dist: 0.004475, loss_weight: 0.010248
[15:50:02.546] iteration 2090 : loss : 0.052243 cons_dist: 0.001712, loss_weight: 0.010248
[15:50:05.208] iteration 2091 : loss : 0.047619 cons_dist: 0.005290, loss_weight: 0.010248
[15:50:08.050] iteration 2092 : loss : 0.040922 cons_dist: 0.003573, loss_weight: 0.010248
[15:50:10.917] iteration 2093 : loss : 0.035370 cons_dist: 0.002243, loss_weight: 0.010248
[15:50:14.095] iteration 2094 : loss : 0.034940 cons_dist: 0.001080, loss_weight: 0.010248
[15:50:16.634] iteration 2095 : loss : 0.040811 cons_dist: 0.009594, loss_weight: 0.010248
[15:50:19.439] iteration 2096 : loss : 0.045648 cons_dist: 0.013704, loss_weight: 0.010248
[15:50:22.550] iteration 2097 : loss : 0.052028 cons_dist: 0.002120, loss_weight: 0.010248
[15:50:25.808] iteration 2098 : loss : 0.044186 cons_dist: 0.003900, loss_weight: 0.010248
[15:50:28.270] iteration 2099 : loss : 0.043068 cons_dist: 0.018109, loss_weight: 0.010248
[15:50:31.505] iteration 2100 : loss : 0.052976 cons_dist: 0.042179, loss_weight: 0.010248
[15:50:35.174] iteration 2101 : loss : 0.044224 cons_dist: 0.005319, loss_weight: 0.012094
[15:50:37.614] iteration 2102 : loss : 0.046085 cons_dist: 0.002359, loss_weight: 0.012094
[15:50:40.875] iteration 2103 : loss : 0.043990 cons_dist: 0.003217, loss_weight: 0.012094
[15:50:43.327] iteration 2104 : loss : 0.040642 cons_dist: 0.001242, loss_weight: 0.012094
[15:50:46.622] iteration 2105 : loss : 0.038125 cons_dist: 0.000857, loss_weight: 0.012094
[15:50:49.932] iteration 2106 : loss : 0.056973 cons_dist: 0.002049, loss_weight: 0.012094
[15:50:52.338] iteration 2107 : loss : 0.050060 cons_dist: 0.024290, loss_weight: 0.012094
[15:50:54.903] iteration 2108 : loss : 0.043137 cons_dist: 0.002729, loss_weight: 0.012094
[15:50:57.986] iteration 2109 : loss : 0.068684 cons_dist: 0.000322, loss_weight: 0.012094
[15:51:00.393] iteration 2110 : loss : 0.048694 cons_dist: 0.002166, loss_weight: 0.012094
[15:51:03.734] iteration 2111 : loss : 0.038121 cons_dist: 0.004996, loss_weight: 0.012094
[15:51:06.196] iteration 2112 : loss : 0.118531 cons_dist: 0.001247, loss_weight: 0.012094
[15:51:09.502] iteration 2113 : loss : 0.045603 cons_dist: 0.012657, loss_weight: 0.012094
[15:51:12.820] iteration 2114 : loss : 0.041453 cons_dist: 0.004705, loss_weight: 0.012094
[15:51:15.506] iteration 2115 : loss : 0.039828 cons_dist: 0.003073, loss_weight: 0.012094
[15:51:18.553] iteration 2116 : loss : 0.043454 cons_dist: 0.001055, loss_weight: 0.012094
[15:51:21.011] iteration 2117 : loss : 0.057495 cons_dist: 0.002638, loss_weight: 0.012094
[15:51:24.301] iteration 2118 : loss : 0.049081 cons_dist: 0.006008, loss_weight: 0.012094
[15:51:26.760] iteration 2119 : loss : 0.034938 cons_dist: 0.000515, loss_weight: 0.012094
[15:51:30.010] iteration 2120 : loss : 0.039843 cons_dist: 0.007146, loss_weight: 0.012094
[15:51:33.529] iteration 2121 : loss : 0.043217 cons_dist: 0.000861, loss_weight: 0.012094
[15:51:36.451] iteration 2122 : loss : 0.044839 cons_dist: 0.004155, loss_weight: 0.012094
[15:51:39.298] iteration 2123 : loss : 0.034855 cons_dist: 0.004226, loss_weight: 0.012094
[15:51:41.739] iteration 2124 : loss : 0.045622 cons_dist: 0.002519, loss_weight: 0.012094
[15:51:45.019] iteration 2125 : loss : 0.035497 cons_dist: 0.003824, loss_weight: 0.012094
[15:51:47.486] iteration 2126 : loss : 0.030497 cons_dist: 0.002289, loss_weight: 0.012094
[15:51:50.746] iteration 2127 : loss : 0.046450 cons_dist: 0.073260, loss_weight: 0.012094
[15:51:53.191] iteration 2128 : loss : 0.042745 cons_dist: 0.002684, loss_weight: 0.012094
[15:51:56.518] iteration 2129 : loss : 0.082747 cons_dist: 0.003284, loss_weight: 0.012094
[15:51:59.865] iteration 2130 : loss : 0.041201 cons_dist: 0.001154, loss_weight: 0.012094
[15:52:02.790] iteration 2131 : loss : 0.057025 cons_dist: 0.022875, loss_weight: 0.012094
[15:52:05.602] iteration 2132 : loss : 0.110514 cons_dist: 0.022047, loss_weight: 0.012094
[15:52:08.912] iteration 2133 : loss : 0.087252 cons_dist: 0.022239, loss_weight: 0.012094
[15:52:11.358] iteration 2134 : loss : 0.033784 cons_dist: 0.029518, loss_weight: 0.012094
[15:52:14.611] iteration 2135 : loss : 0.046204 cons_dist: 0.007705, loss_weight: 0.012094
[15:52:17.051] iteration 2136 : loss : 0.066025 cons_dist: 0.002645, loss_weight: 0.012094
[15:52:20.311] iteration 2137 : loss : 0.067945 cons_dist: 0.001286, loss_weight: 0.012094
[15:52:23.020] iteration 2138 : loss : 0.086333 cons_dist: 0.009817, loss_weight: 0.012094
[15:52:26.006] iteration 2139 : loss : 0.090288 cons_dist: 0.001265, loss_weight: 0.012094
[15:52:28.439] iteration 2140 : loss : 0.050669 cons_dist: 0.001615, loss_weight: 0.012094
[15:52:31.694] iteration 2141 : loss : 0.041562 cons_dist: 0.000711, loss_weight: 0.012094
[15:52:34.148] iteration 2142 : loss : 0.056249 cons_dist: 0.001448, loss_weight: 0.012094
[15:52:37.404] iteration 2143 : loss : 0.029960 cons_dist: 0.002464, loss_weight: 0.012094
[15:52:39.859] iteration 2144 : loss : 0.039821 cons_dist: 0.002072, loss_weight: 0.012094
[15:52:43.196] iteration 2145 : loss : 0.037556 cons_dist: 0.004344, loss_weight: 0.012094
[15:52:46.509] iteration 2146 : loss : 0.061062 cons_dist: 0.003628, loss_weight: 0.012094
[15:52:49.131] iteration 2147 : loss : 0.045108 cons_dist: 0.000976, loss_weight: 0.012094
[15:52:52.196] iteration 2148 : loss : 0.042365 cons_dist: 0.000770, loss_weight: 0.012094
[15:52:55.399] iteration 2149 : loss : 0.039073 cons_dist: 0.003326, loss_weight: 0.012094
[15:52:57.932] iteration 2150 : loss : 0.052258 cons_dist: 0.002261, loss_weight: 0.012094
[15:53:01.399] iteration 2151 : loss : 0.055261 cons_dist: 0.004077, loss_weight: 0.012094
[15:53:03.833] iteration 2152 : loss : 0.056677 cons_dist: 0.000895, loss_weight: 0.012094
[15:53:07.098] iteration 2153 : loss : 0.045327 cons_dist: 0.001340, loss_weight: 0.012094
[15:53:09.496] iteration 2154 : loss : 0.062375 cons_dist: 0.001517, loss_weight: 0.012094
[15:53:12.824] iteration 2155 : loss : 0.045606 cons_dist: 0.002559, loss_weight: 0.012094
[15:53:15.240] iteration 2156 : loss : 0.052491 cons_dist: 0.036187, loss_weight: 0.012094
[15:53:18.551] iteration 2157 : loss : 0.048710 cons_dist: 0.002572, loss_weight: 0.012094
[15:53:21.817] iteration 2158 : loss : 0.056706 cons_dist: 0.065549, loss_weight: 0.012094
[15:53:24.404] iteration 2159 : loss : 0.039855 cons_dist: 0.005902, loss_weight: 0.012094
[15:53:27.642] iteration 2160 : loss : 0.050756 cons_dist: 0.005327, loss_weight: 0.012094
[15:53:31.146] iteration 2161 : loss : 0.047512 cons_dist: 0.002302, loss_weight: 0.012094
[15:53:33.582] iteration 2162 : loss : 0.038328 cons_dist: 0.001385, loss_weight: 0.012094
[15:53:36.848] iteration 2163 : loss : 0.066280 cons_dist: 0.021196, loss_weight: 0.012094
[15:53:39.261] iteration 2164 : loss : 0.043297 cons_dist: 0.000996, loss_weight: 0.012094
[15:53:42.580] iteration 2165 : loss : 0.049554 cons_dist: 0.005824, loss_weight: 0.012094
[15:53:45.037] iteration 2166 : loss : 0.044938 cons_dist: 0.003823, loss_weight: 0.012094
[15:53:48.286] iteration 2167 : loss : 0.039878 cons_dist: 0.002294, loss_weight: 0.012094
[15:53:50.744] iteration 2168 : loss : 0.066957 cons_dist: 0.031189, loss_weight: 0.012094
[15:53:54.094] iteration 2169 : loss : 0.046627 cons_dist: 0.013150, loss_weight: 0.012094
[15:53:57.388] iteration 2170 : loss : 0.042472 cons_dist: 0.003430, loss_weight: 0.012094
[15:53:59.803] iteration 2171 : loss : 0.052404 cons_dist: 0.021705, loss_weight: 0.012094
[15:54:03.143] iteration 2172 : loss : 0.053606 cons_dist: 0.001528, loss_weight: 0.012094
[15:54:05.589] iteration 2173 : loss : 0.030357 cons_dist: 0.024354, loss_weight: 0.012094
[15:54:08.825] iteration 2174 : loss : 0.032404 cons_dist: 0.003836, loss_weight: 0.012094
[15:54:11.230] iteration 2175 : loss : 0.044950 cons_dist: 0.035158, loss_weight: 0.012094
[15:54:13.634] iteration 2176 : loss : 0.036780 cons_dist: 0.001685, loss_weight: 0.012094
[15:54:16.521] iteration 2177 : loss : 0.113369 cons_dist: 0.002107, loss_weight: 0.012094
[15:54:18.763] iteration 2178 : loss : 0.051087 cons_dist: 0.002135, loss_weight: 0.012094
[15:54:21.827] iteration 2179 : loss : 0.037893 cons_dist: 0.003261, loss_weight: 0.012094
[15:54:24.904] iteration 2180 : loss : 0.048207 cons_dist: 0.001437, loss_weight: 0.012094
[15:54:27.975] iteration 2181 : loss : 0.056615 cons_dist: 0.003818, loss_weight: 0.012094
[15:54:31.048] iteration 2182 : loss : 0.068350 cons_dist: 0.034848, loss_weight: 0.012094
[15:54:34.103] iteration 2183 : loss : 0.050758 cons_dist: 0.023640, loss_weight: 0.012094
[15:54:37.162] iteration 2184 : loss : 0.039971 cons_dist: 0.011641, loss_weight: 0.012094
[15:54:40.855] iteration 2185 : loss : 0.101919 cons_dist: 0.024816, loss_weight: 0.012094
[15:54:44.011] iteration 2186 : loss : 0.042488 cons_dist: 0.022081, loss_weight: 0.012094
[15:54:47.219] iteration 2187 : loss : 0.053592 cons_dist: 0.002217, loss_weight: 0.012094
[15:54:50.402] iteration 2188 : loss : 0.044082 cons_dist: 0.010612, loss_weight: 0.012094
[15:54:53.549] iteration 2189 : loss : 0.051872 cons_dist: 0.033199, loss_weight: 0.012094
[15:54:56.697] iteration 2190 : loss : 0.059507 cons_dist: 0.012552, loss_weight: 0.012094
[15:54:59.914] iteration 2191 : loss : 0.039692 cons_dist: 0.010585, loss_weight: 0.012094
[15:55:03.098] iteration 2192 : loss : 0.073999 cons_dist: 0.006064, loss_weight: 0.012094
[15:55:06.855] iteration 2193 : loss : 0.072526 cons_dist: 0.003644, loss_weight: 0.012094
[15:55:09.946] iteration 2194 : loss : 0.042508 cons_dist: 0.004976, loss_weight: 0.012094
[15:55:13.018] iteration 2195 : loss : 0.053424 cons_dist: 0.002704, loss_weight: 0.012094
[15:55:16.096] iteration 2196 : loss : 0.039870 cons_dist: 0.003320, loss_weight: 0.012094
[15:55:19.172] iteration 2197 : loss : 0.050316 cons_dist: 0.003140, loss_weight: 0.012094
[15:55:22.232] iteration 2198 : loss : 0.036119 cons_dist: 0.009432, loss_weight: 0.012094
[15:55:25.283] iteration 2199 : loss : 0.053018 cons_dist: 0.002729, loss_weight: 0.012094
[15:55:28.334] iteration 2200 : loss : 0.084199 cons_dist: 0.005253, loss_weight: 0.012094
[15:55:32.742] iteration 2201 : loss : 0.118932 cons_dist: 0.009570, loss_weight: 0.012094
[15:55:35.817] iteration 2202 : loss : 0.068917 cons_dist: 0.001258, loss_weight: 0.012094
[15:55:38.878] iteration 2203 : loss : 0.059817 cons_dist: 0.003816, loss_weight: 0.012094
[15:55:41.922] iteration 2204 : loss : 0.046869 cons_dist: 0.001086, loss_weight: 0.012094
[15:55:44.934] iteration 2205 : loss : 0.044389 cons_dist: 0.003078, loss_weight: 0.012094
[15:55:47.997] iteration 2206 : loss : 0.048438 cons_dist: 0.001612, loss_weight: 0.012094
[15:55:51.067] iteration 2207 : loss : 0.030052 cons_dist: 0.002782, loss_weight: 0.012094
[15:55:54.162] iteration 2208 : loss : 0.054631 cons_dist: 0.001037, loss_weight: 0.012094
[15:55:57.838] iteration 2209 : loss : 0.034851 cons_dist: 0.003667, loss_weight: 0.012094
[15:56:00.940] iteration 2210 : loss : 0.053508 cons_dist: 0.023310, loss_weight: 0.012094
[15:56:04.036] iteration 2211 : loss : 0.048092 cons_dist: 0.015729, loss_weight: 0.012094
[15:56:07.180] iteration 2212 : loss : 0.069539 cons_dist: 0.003701, loss_weight: 0.012094
[15:56:10.344] iteration 2213 : loss : 0.046318 cons_dist: 0.012177, loss_weight: 0.012094
[15:56:13.434] iteration 2214 : loss : 0.046184 cons_dist: 0.043522, loss_weight: 0.012094
[15:56:16.599] iteration 2215 : loss : 0.049251 cons_dist: 0.009257, loss_weight: 0.012094
[15:56:19.650] iteration 2216 : loss : 0.046015 cons_dist: 0.007462, loss_weight: 0.012094
[15:56:23.358] iteration 2217 : loss : 0.047885 cons_dist: 0.015527, loss_weight: 0.012094
[15:56:26.480] iteration 2218 : loss : 0.046528 cons_dist: 0.003117, loss_weight: 0.012094
[15:56:29.280] iteration 2219 : loss : 0.035283 cons_dist: 0.000802, loss_weight: 0.012094
